10,6.349999999955003e-05,0.00010600000000060561
10,0.00013009999999979982,8.929999999907068e-05
10,7.669999999926347e-05,9.440000000005e-05
10,8.149999999851332e-05,8.910000000028617e-05
10,7.880000000071163e-05,9.53999999993016e-05
100,0.0008859999999994983,0.007888900000001087
100,0.0009128999999994392,0.004982799999998733
100,0.0014294000000010243,0.0039010000000008205
100,0.004012700000000535,0.0038596999999995774
100,0.006896999999998599,0.0035453000000007506
1000,0.015187500000001464,0.4043922999999996
1000,0.011565099999998552,0.5003156000000004
1000,0.013486000000000331,0.39542300000000097
1000,0.011463499999999627,0.4561402999999995
1000,0.016015799999999913,0.39046860000000017
10000,0.10101769999999988,0
10000,0.1385891000000008,0
10000,0.11153980000000097,0
10000,0.10045189999999948,0
10000,0.08378429999999959,0
100000,1.4993479999999995,0
100000,1.2790582000000015,0
100000,1.6061107000000021,0
100000,1.197936200000001,0
100000,1.524777799999999,0
1000000,17.1869589,0
1000000,18.8366058,0
1000000,16.4693697,0
1000000,13.5727416,0
1000000,15.828914999999995,0
10,6.53000000001569e-05,5.5699999999880845e-05
10,7.00000000000145e-05,8.81000000001464e-05
10,8.229999999986859e-05,7.899999999949614e-05
10,6.469999999936249e-05,9.649999999972181e-05
10,7.11000000004347e-05,9.53999999993016e-05
100,0.0007880000000000109,0.003768100000000274
100,0.0007004000000003785,0.003181199999999329
100,0.0005025000000005164,0.0019181000000001447
100,0.0009068000000000964,0.002995000000000303
100,0.0005319000000003626,0.001895000000000202
1000,0.00629619999999953,0.22724749999999982
1000,0.00613619999999937,0.1908833000000003
1000,0.006322500000000453,0.1941012999999998
1000,0.007193199999999678,0.22707690000000014
1000,0.006294300000000419,0.18707530000000006
10000,0.08672480000000071,0
10000,0.07732449999999957,0
10000,0.09034319999999951,0
10000,0.1060490000000005,0
10000,0.0942381999999995,0
100000,1.4468013000000006,0
100000,1.1572852999999999,0
100000,1.6289826000000005,0
100000,1.5419525000000007,0
100000,1.0470237000000004,0
1000000,16.299367599999997,0
